barcode,dataset_table9,dataset_role,policy_table9,window_k,window_cycle_start,window_cycle_end,expected_cycle_count,QDischarge_valid_count,QDischarge_valid_ratio,QCharge_valid_count,QCharge_valid_ratio,IR_valid_count,IR_valid_ratio,Tmax_valid_count,Tmax_valid_ratio,Tavg_valid_count,Tavg_valid_ratio,Tmin_valid_count,Tmin_valid_ratio,chargetime_valid_count,chargetime_valid_ratio,QDischarge_end,QDischarge_mean,QDischarge_slope,QDischarge_std,QDischarge_delta_cycle2_to_k,QCharge_mean,QCharge_slope,QCharge_delta_cycle2_to_k,IR_end,IR_mean,IR_slope,IR_delta_cycle2_to_k,Tmax_mean,Tavg_mean,Tmin_mean,chargetime_mean,chargetime_slope,QDischarge_recent10_slope
EL150800460673,Prim. Test,Primary,2C(7%)-5.5C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0685728,1.06824978889,0.00016931,0.000595834500595,0.0017219,1.06750746667,0.000144796666667,0.0014682,0.016407087,0.0166120906667,-5.95149333333e-05,-0.000418857,38.0391658889,33.3111802048,30.0346503333,10.1251961111,-0.00583797222223,0.00016931
EL150800460678,Prim. Test,Primary,6C(52%)-3.5C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0772098,1.07578191111,0.00051729,0.00143897804743,0.004596,1.07546606667,0.000543095,0.0047962,0.01762801,0.0176741187778,-1.34540833333e-05,-0.000124008,36.034947,32.2142880458,29.856578,10.1340211111,-0.00691333333333,0.00051729
EL150800463198,Prim. Test,Primary,6C(30%)-3.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0822893,1.08118168889,0.00036273,0.000991453951914,0.0032432,1.08142526667,0.000309265,0.0029227,0.01603435,0.0160846191111,-1.66042666667e-05,-0.000140251,37.130452,33.8080704558,30.7820553333,10.8098438889,0.00414327777779,0.00036273
EL150800463208,Train,Train,4C(40%)-6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0830935,1.08246716667,0.000284126666667,0.000891682988013,0.0028085,1.08231305556,0.000290438333333,0.0028745,0.016747566,0.0168776781111,-4.18348166667e-05,-0.000339709,37.3568265556,33.2056496193,30.2594703333,10.2258977778,-0.00366749999999,0.000284126666667
EL150800463229,Train,Train,7C(30%)-3.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0871686,1.08589342222,0.000425288333333,0.00118279065282,0.0038657,1.08633757778,0.000375713333333,0.0034222,0.01659501,0.0166584964444,-1.90139e-05,-0.000161458,37.3209507778,33.3859295129,30.3739821111,12.0729959259,-0.00143986111111,0.000425288333333
EL150800463245,Prim. Test,Primary,4.65C(44%)-5C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0838825,1.08261054444,0.000439391666667,0.00125412673745,0.0041595,1.08247468889,0.000446378333333,0.0042303,0.017097907,0.0171517766667,-2.57451833333e-05,-0.000240924,34.9137538889,31.9558061248,29.9522733333,10.1512001852,-0.00137066666666,0.000439391666667
EL150800463838,Prim. Test,Primary,5.4C(50%)-3C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0752021,1.07359473333,0.000523031666667,0.00138650689705,0.004236,1.07288587778,0.000525425,0.0042849,0.016928159,0.017024649,-2.369065e-05,-0.000193027,36.5661845556,33.2324612183,30.2676426667,10.7637890741,-0.000207611111102,0.000523031666667
EL150800463871,Train,Train,5.4C(60%)-3.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0858023,1.08477082222,0.000371773333333,0.00104874419588,0.0033635,1.08387558889,0.000374701666667,0.0032906,0.01505338,0.0151659896667,-3.062595e-05,-0.000295394,37.4444681111,33.4527446367,30.6221725556,8.96267685185,-0.00299430555556,0.000371773333333
EL150800463882,Train,Train,5.4C(40%)-3.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0581003,1.05660973333,0.000512606666667,0.0013874448938,0.0043217,1.0559987,0.000545183333333,0.0047211,0.016196392,0.0164429886667,-5.22557e-05,-0.000378686,36.3073434444,33.0087199248,30.4414647778,11.6798938889,0.00411202777778,0.000512606666667
EL150800463886,Prim. Test,Primary,4.8C(80%)-4.8C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0811012,1.07928037778,0.00062654,0.00169793070515,0.0052654,1.07872938889,0.000645545,0.0054068,0.016690306,0.016846298,-4.03475333333e-05,-0.000311671,35.9448924444,32.5458670199,30.058678,10.0554544444,-0.0143206111111,0.00062654
EL150800464002,Prim. Test,Primary,5.4C(60%)-3.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0757242,1.07483512222,0.00034627,0.000988862128102,0.0030942,1.07408228889,0.000349256666667,0.003075,0.015359907,0.0155129775556,-4.68205333333e-05,-0.00038083,35.1802652222,32.4445825924,30.273762,9.02413092593,0.00657452777778,0.00034627
EL150800464865,Prim. Test,Primary,4C(80%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0819536,1.08053038889,0.000444711666667,0.00117336291861,0.0035369,1.08043527778,0.000423763333333,0.0032745,0.016616168,0.0166930741111,-2.03819166667e-05,-0.00017126,34.5450605556,31.682669491,29.7470873333,12.0549592593,0.00559902777778,0.000444711666667
EL150800464881,Train,Train,5.4C(60%)-3C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0886388,1.08745292222,0.000395395,0.00108314631594,0.0035241,1.08743031111,0.000377338333333,0.0034258,0.016273927,0.0163352524444,-2.00954166667e-05,-0.0001758,36.5061762222,32.9615247356,30.0625552222,9.93029462963,0.00555033333333,0.000395395
EL150800464883,Train,Train,4.4C(80%)-4.4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.080176,1.0786167,0.000529008333333,0.00141532486181,0.0040494,1.07850542222,0.000523133333333,0.0039756,0.016248615,0.0163133865556,-2.39770666667e-05,-0.000188964,33.0095003333,31.0111850902,29.3770451111,10.9640535185,-0.00143366666667,0.000529008333333
EL150800464977,Train,Train,4C(80%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0843078,1.08271932222,0.000519678333333,0.00141348647659,0.0045849,1.08226581111,0.000521786666667,0.0045251,0.016207602,0.0162891788889,-1.77805666667e-05,-0.000162102,31.0065941111,30.3238134382,29.737306,12.0551183333,0.0140391666667,0.000519678333333
EL150800465027,Train,Train,4.8C(80%)-4.8C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.097587,1.096467,0.000431551666667,0.00120700174353,0.0037226,1.09609602222,0.000376416666667,0.0038005,0.016181435,0.0162147142222,-1.53338833333e-05,-0.000129736,35.363549,32.1801466333,29.7993131111,10.046042037,0.00851666666666,0.000431551666667
EL150800737213,Sec. test,Secondary,5.6C(36%)-4.3C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0536922,1.05299791111,0.000260101666667,0.000737530824131,0.0022416,1.05235133333,0.000342293333333,0.0029866,0.015191662,0.0152921802222,-2.044075e-05,-0.000182495,39.3350711794,35.1967037574,31.9099141612,10.041957037,1.95833333098e-05,0.000260101666667
EL150800737229,Sec. test,Secondary,3.7C(31%)-5.9C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0624539,1.0628422,-3.97383333333e-05,0.000221887629218,-0.0001585,1.06256845556,-9.43166666666e-06,8.34000000001e-05,0.013582986,0.0135563358889,7.69638333333e-06,5.5817e-05,36.6249458895,34.0009423541,31.2421070062,10.0624916667,-0.000132555555554,-3.97383333333e-05
EL150800737233,Sec. test,Secondary,5C(67%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0679353,1.06672366667,0.000372881666667,0.000992616651975,0.0031991,1.0666144,0.00041099,0.0035151,0.01528774,0.0153443496667,-1.77705833333e-05,-0.000150394,34.8610862016,32.9044969349,31.0899410019,10.0440177778,-0.00051111111111,0.000372881666667
EL150800737234,Sec. test,Secondary,3.7C(31%)-5.9C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0524576,1.05249225556,6.00266666667e-05,0.000255505956056,0.0005908,1.05248582222,7.7595e-05,0.000742,0.013221229,0.0131924508889,6.58433333333e-06,5.1825e-05,39.4997346682,35.3929294481,32.0960225891,10.0568677778,-0.00140258333335,6.00266666667e-05
EL150800737251,Sec. test,Secondary,5.6C(36%)-4.3C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0638406,1.06258505556,0.000402233333333,0.00107716439694,0.0034235,1.06233026667,0.000441446666667,0.00368,0.014910381,0.0149736786667,-1.89956e-05,-0.000163074,38.069859291,35.1279227284,32.0442360826,10.0447712963,-0.000179694444442,0.000402233333333
EL150800737259,Sec. test,Secondary,5.3C(54%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0642061,1.06312282222,0.000376425,0.00100787190409,0.0030759,1.06280805556,0.000411071666667,0.0034327,0.015628567,0.015673749,-1.47421e-05,-0.000123437,38.4937471533,35.4217458758,32.1504836553,10.0414953704,-9.13333333342e-05,0.000376425
EL150800737270,Sec. test,Secondary,5.3C(54%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0727774,1.07152024444,0.000385451666667,0.0010293102028,0.0032948,1.07111347778,0.000438716666667,0.0036877,0.015798753,0.0158351392222,-1.21606333333e-05,-0.00010447,34.8428092126,32.9651897323,31.1970474013,10.0415701852,-0.000108027777779,0.000385451666667
EL150800737274,Sec. test,Secondary,5.6C(19%)-4.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0700043,1.06932894444,0.000234675,0.000641839817523,0.0019806,1.06914004444,0.000259445,0.001926,0.015009742,0.0150453164444,-1.08617833333e-05,-8.8444e-05,37.7311734708,35.0742274079,32.1743467722,10.042865,-0.000242166666677,0.000234675
EL150800737275,Sec. test,Secondary,5.6C(36%)-4.3C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0738823,1.07330625556,0.000218775,0.000615885850014,0.0019575,1.07294888889,0.000275155,0.0025251,0.015466365,0.0154958013333,-1.12751166667e-05,-8.9431e-05,37.5337301262,34.8843926614,31.935505484,10.0430964815,-0.000124472222192,0.000218775
EL150800737276,Sec. test,Secondary,5.6C(19%)-4.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0706047,1.06946967778,0.000268481666667,0.000796164889089,0.0025368,1.06939151111,0.00035582,0.0029796,0.01553858,0.0155599043333,-8.7137e-06,-6.9504e-05,37.1749873975,34.0330989698,31.2786890627,10.0423318519,0.000124694444441,0.000268481666667
EL150800737277,Sec. test,Secondary,4.36C(80%)-4.36C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0643069,1.06339653333,0.00029364,0.000792764911209,0.0025323,1.06260966667,0.00045595,0.0029716,0.015385433,0.0154519045556,-2.00114e-05,-0.000165569,34.6306193467,32.4258158339,30.538696395,11.0442035185,-0.00121863888889,0.00029364
EL150800737279,Sec. test,Secondary,5.9C(60%)-3.1C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0708563,1.06993506667,0.00031057,0.000847163523504,0.0026751,1.06972264444,0.000377443333333,0.0031762,0.015862754,0.015899992,-1.27963333333e-05,-0.000120729,36.6711166889,33.8670276749,31.13077008,10.0462194444,1.41111110983e-05,0.00031057
EL150800737280,Sec. test,Secondary,5.6C(36%)-4.3C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0651054,1.06425291111,0.000282036666667,0.00076588282313,0.0022162,1.06354415556,0.00030671,0.0022178,0.014951255,0.0149659923333,-9.0545e-07,-5.5362e-05,39.569545319,36.1376643852,32.016535633,10.0414931481,-0.000254972222218,0.000282036666667
EL150800737285,Sec. test,Secondary,5.9C(60%)-3.1C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0585029,1.05780255556,0.000264348333333,0.000734653843069,0.0022386,1.05754937778,0.000309678333333,0.0025966,0.015729558,0.0157778493333,-1.37615166667e-05,-0.000123217,37.3101470084,34.3690271124,31.5445655969,10.0428287037,-0.000289666666641,0.000264348333333
EL150800737287,Sec. test,Secondary,5.6C(19%)-4.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0749502,1.07384856667,0.000381086666667,0.00101632869355,0.0029316,1.07356686667,0.000424678333333,0.0033261,0.015588214,0.0156297665556,-1.17303e-05,-0.000105154,38.8763568313,35.5471393443,32.0997432666,10.0423844444,0.000225999999994,0.000381086666667
EL150800737304,Sec. test,Secondary,5C(67%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0624503,1.06172987778,0.000271673333333,0.000740683980862,0.0021783,1.06173263333,0.000297578333333,0.0024565,0.015353906,0.0154194055556,-1.93604e-05,-0.0001573,34.182254788,32.9526680034,31.5413409907,10.0430446296,-0.000139500000001,0.000271673333333
EL150800737307,Sec. test,Secondary,4.36C(80%)-4.36C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0702851,1.0691388,0.00030079,0.00086636684814,0.0027633,1.06892261111,0.000448748333333,0.0034276,0.015441688,0.0154703105556,-1.023385e-05,-9.3853e-05,34.1215439063,32.6601747126,31.1488307657,11.0400322222,-0.000548166666659,0.00030079
EL150800737313,Sec. test,Secondary,5.3C(54%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.068262,1.06724664444,0.000376146666667,0.00102805216806,0.0032017,1.06672794444,0.000436008333333,0.0036971,0.014960369,0.0150488663333,-2.47807e-05,-0.000201665,37.6322200092,34.6219426137,31.3953043007,10.0414248148,0.000179861111109,0.000376146666667
EL150800737314,Sec. test,Secondary,5.6C(36%)-4.3C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0765386,1.07561411111,0.000231198333333,0.000743050413191,0.0023733,1.0754822,0.000314656666667,0.0028116,0.016063454,0.0160856873333,-7.36881666667e-06,-7.5964e-05,35.1514731772,33.0472041293,31.1259930764,10.0420911111,-0.000233333333312,0.000231198333333
EL150800737315,Sec. test,Secondary,5C(67%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0675322,1.06665226667,0.00028699,0.000776190792696,0.002482,1.06603408889,0.000334743333333,0.0029116,0.015259762,0.0153140403333,-1.99212e-05,-0.000150086,35.4844473814,32.9670711869,30.6887320146,10.0431292593,-3.73611111234e-05,0.00028699
EL150800737319,Sec. test,Secondary,5.6C(19%)-4.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0689164,1.06765642222,0.000388896666667,0.00103790534869,0.0033584,1.06736818889,0.00045302,0.0038582,0.015198183,0.0151955427778,-5.60758333333e-06,-5.2254e-05,36.9085905335,33.9458848879,31.1574731008,10.0424101852,9.08333333263e-05,0.000388896666667
EL150800737320,Sec. test,Secondary,5.9C(15%)-4.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0698459,1.06858687778,0.000417075,0.001118348565,0.0034771,1.06830557778,0.000464495,0.0037353,0.014893094,0.0149202271111,-7.94038333333e-06,-6.9192e-05,31.64892971,31.1655604907,30.6134600932,10.0419051852,0.000129083333337,0.000417075
EL150800737329,Sec. test,Secondary,5C(67%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0704191,1.06925897778,0.000348445,0.000919700017249,0.002964,1.06880162222,0.000375238333333,0.003057,0.015249968,0.0153078236667,-1.72941e-05,-0.000148987,33.3590619449,32.0680771603,30.759622737,10.0436424074,-0.000330666666669,0.000348445
EL150800737334,Sec. test,Secondary,5C(67%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0723419,1.07157794444,0.000245191666667,0.000669641565999,0.0021946,1.07138393333,0.00028007,0.0024995,0.015878676,0.0159129908889,-1.2964e-05,-0.000109357,37.3716522169,34.4851182536,31.2964902192,10.0442381481,-0.000263027777784,0.000245191666667
EL150800737345,Sec. test,Secondary,4.36C(80%)-4.36C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0635999,1.06265704444,0.000320446666667,0.000860927782635,0.0025909,1.06226087778,0.000399713333333,0.0043136,0.015331875,0.0153850037778,-1.39993333333e-05,-0.000122062,37.6143081982,34.7787550513,31.8464549864,11.0441259259,-0.000434722222219,0.000320446666667
EL150800737350,Sec. test,Secondary,5.3C(54%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0640321,1.06312924444,0.000309395,0.000835334613076,0.0024971,1.06298187778,0.000369201666667,0.0030733,0.015308368,0.0153567854444,-1.41169333333e-05,-0.000130473,38.6576540228,35.5699292679,32.1112104039,10.0438205556,-0.000181527777766,0.000309395
EL150800737361,Sec. test,Secondary,5.3C(54%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0504172,1.04915864444,0.000361801666667,0.000951328006422,0.0030136,1.04881727778,0.000401241666667,0.0033415,0.015595527,0.0156371533333,-1.99836166667e-05,-0.000145177,35.9567697731,33.7664557535,31.2529069726,10.0436777778,-7.74722222075e-05,0.000361801666667
EL150800737365,Sec. test,Secondary,5.6C(36%)-4.3C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0600277,1.05904952222,0.000301398333333,0.000798265627996,0.002499,1.05877437778,0.000346998333333,0.0027423,0.015143714,0.0152020632222,-1.76097e-05,-0.000124135,39.0539273354,35.6904402291,32.0594274387,10.0435185185,-0.000124472222225,0.000301398333333
EL150800737366,Sec. test,Secondary,3.7C(31%)-5.9C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0686178,1.06834806667,0.000102431666667,0.000283553682944,0.0007615,1.06813963333,9.5925e-05,0.0007159,0.013976241,0.0139579182222,5.1102e-06,3.2652e-05,37.7564133797,34.5910526211,31.8260846127,10.0663144444,-0.000848083333347,0.000102431666667
EL150800737368,Sec. test,Secondary,5C(67%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0499612,1.04865345556,0.00044945,0.00120335346808,0.003688,1.04850686667,0.000502833333333,0.0040336,0.015551942,0.0156538955556,-2.55417166667e-05,-0.00019925,36.9207973673,34.5383590598,31.9572010785,10.0418961111,-0.000164166666655,0.00044945
EL150800737369,Sec. test,Secondary,5.3C(54%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0727483,1.07158376667,0.000378226666667,0.00100538117039,0.0030283,1.07117903333,0.000409351666667,0.0032902,0.015607859,0.0156406284444,-1.35849666667e-05,-0.000115096,36.0723234561,33.2044197423,30.495858065,10.0430212963,-0.000126861111106,0.000378226666667
EL150800737378,Sec. test,Secondary,5.3C(54%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0689212,1.06814264444,0.000288301666667,0.000803323369386,0.0024698,1.06716635556,0.000366248333333,0.0031302,0.015435528,0.01547004,-1.08302e-05,-8.9024e-05,37.0432017837,34.8048781704,32.2159444755,10.042155,5.1305555551e-05,0.000288301666667
EL150800737380,Sec. test,Secondary,5.3C(54%)-4C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0717069,1.07065747778,0.000348433333333,0.000935843868481,0.0029676,1.07016288889,0.000393258333333,0.0033105,0.015578452,0.0156362604444,-1.794145e-05,-0.000154077,33.8918629662,32.1555513132,30.5658267067,10.0437218519,2.02499999918e-05,0.000348433333333
EL150800737386,Sec. test,Secondary,5.9C(15%)-4.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0709045,1.06991932222,0.000263471666667,0.000814285033058,0.0024858,1.07000566667,0.000349366666667,0.0028201,0.015342494,0.0153627714444,-8.52225e-06,-7.4954e-05,36.3146734458,33.2882116794,30.7033232082,10.0411990741,-0.000128694444445,0.000263471666667
EL150800737387,Sec. test,Secondary,5.6C(36%)-4.3C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0763183,1.07512057778,0.000352981666667,0.00106877888346,0.0036127,1.07454086667,0.00045682,0.0038228,0.015582602,0.015608161,-1.01021666667e-05,-8.6191e-05,35.1454666161,32.9722088457,30.9693534569,10.0414051852,-0.000152583333333,0.000352981666667
EL150800737390,Sec. test,Secondary,5.6C(19%)-4.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0632297,1.06163628889,0.0004978,0.00131044910575,0.0039062,1.06109406667,0.000554226666667,0.004351,0.015478753,0.0155110362222,-1.03084666667e-05,-8.3166e-05,37.0990880124,33.7426666516,30.7779808952,10.0434896296,-2.83333333168e-05,0.0004978
EL150800739476,Sec. test,Secondary,5.6C(19%)-4.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0745391,1.07385494444,0.000257518333333,0.000697754503327,0.0020626,1.07345147778,0.00028774,0.0024119,0.015149157,0.0151812222222,-1.06154e-05,-9.7685e-05,32.8868967255,32.0064306569,31.0246199186,10.0446542593,-8.07500000032e-05,0.000257518333333
EL150800739477,Sec. test,Secondary,5.6C(19%)-4.6C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0652138,1.06450068889,0.000208001666667,0.000560298470945,0.0018334,1.06434588889,0.00024217,0.0021306,0.015385068,0.0154297037778,-1.27068333333e-05,-0.000105462,38.2260913584,35.2978531475,31.9893401221,10.0432111111,4.33888888923e-05,0.000208001666667
EL150800739484,Sec. test,Secondary,4.36C(80%)-4.36C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0713308,1.07070103333,0.000201561666667,0.00055245517063,0.0017823,1.07053074444,0.000228838333333,0.001971,0.015655864,0.0156836593333,-1.00018833333e-05,-8.6147e-05,34.4567340335,32.5583202975,30.7391872584,11.0380294444,4.84722222123e-05,0.000201561666667
EL150800739495,Sec. test,Secondary,5.6C(36%)-4.3C,10,2,10,9,9,1,9,1,9,1,9,1,9,1,9,1,9,1,1.0537622,1.05259578889,0.000378206666667,0.00101879059722,0.0032403,1.05201885556,0.00043044,0.0036163,0.018316111,0.018423775,-2.905565e-05,-0.000225599,36.2926311692,33.4710232112,30.7351517683,10.0431887037,0.000140166666667,0.000378206666667
