k,fold,barcode,policy_table9,cycle_life_table9,pred_log_life,pred_cycle_life,life_sq_error,life_abs_error,future_points,soh_mse,soh_mae,soh_iae,status
50,4,EL150800460513,5.6C(65%)-3C,429.0,6.2454356953004275,515.6538439470273,0.033848190155489455,0.18397877637241056,378,0.0008288746150135872,0.015165720120029468,5.732642205371139,success
50,4,EL150800460615,6C(40%)-3C,709.0,6.509439694578339,671.4500950445297,0.0029610827672229153,0.054415831953788185,658,0.00035710066674864805,0.012537086000458894,8.249402588301953,success
50,4,EL150800460628,5.2C(71%)-3C,463.0,6.275043179309089,531.1493159233611,0.018855718246218664,0.13731612522285452,412,0.000557707477234584,0.013960063784281853,5.751546279124123,success
50,4,EL150800460655,3.6C(22%)-5.5C,444.0,6.27694610830944,532.1610176531366,0.032805014380952284,0.18112154587721552,393,0.0017447343710822656,0.032537185289617424,12.787113818819648,success
50,4,EL150800463229,7C(30%)-3.6C,966.0,6.836128636113644,930.8783810212485,0.0013716058982228166,0.03703519809887368,915,7.622959362177404e-05,0.004881224211257183,4.466320153300322,success
50,4,EL150800464881,5.4C(60%)-3C,788.0,6.4036360463049045,604.0373575707746,0.07068262620216388,0.2658620435529748,737,0.0027749112765080245,0.034281865034763104,25.26573453062041,success
50,4,EL150800464883,4.4C(80%)-4.4C,1074.0,6.585894847342296,724.7993423265821,0.1546458989070868,0.39325042772651475,1023,0.005345898321955795,0.051378250387402416,52.55995014631267,success
50,5,EL150800440551,4.4C(55%)-6C,461.0,5.4017554416617894,221.79542359137022,0.5353008960880397,0.7316426013348591,410,0.004780239086301543,0.05518171607503416,22.624503590764004,success
50,5,EL150800453773,6C(60%)-3C,617.0,6.426721035098394,618.1437496977894,3.429945459019664e-06,0.0018520111930060423,566,3.500246435321487e-05,0.004915377700961126,2.7821037787439975,success
50,5,EL150800460602,2C(2%)-5C,438.0,6.226399915383332,505.930807255805,0.020788162204795468,0.14418100500688524,387,0.0007214063339363493,0.016724492387227424,6.472378553857013,success
50,5,EL150800460604,4.9C(69%)-4.25C,498.0,6.362411677251975,579.6425829246342,0.023046761963580364,0.15181160022732243,447,0.0006018421280654814,0.012839960299644331,5.739462253941016,success
50,5,EL150800460627,5.6C(58%)-3.5C,459.0,6.361170667956032,578.9236872612654,0.05387990697361054,0.23212045789548696,408,0.0010970136768294976,0.016352640872452338,6.671877475960554,success
50,5,EL150800460640,6C(40%)-3.6C,731.0,6.464267772800324,641.7942521448858,0.01693789983154538,0.1301456869494544,680,0.0009515211932825642,0.020277698755531724,13.788835153761573,success
50,5,EL150800460641,5.2C(58%)-4C,520.0,6.293045762855171,540.7979655825928,0.0015379692676742273,0.039216951279698264,469,9.030588424699747e-05,0.007543202936757257,3.537762177339154,success
50,5,EL150800463871,5.4C(60%)-3.6C,559.0,6.533141873559302,687.5550324652511,0.042845853825093795,0.20699240040420275,508,0.001708702785650639,0.03235256718126399,16.435104128082106,success
100,1,EL150800453113,5.4C(50%)-3C,719.0,6.493443024323056,660.7945828606472,0.0071264550136944166,0.08441833339799132,618,0.0006379475782046579,0.01755040062095984,10.846147583753181,success
100,1,EL150800460478,4.4C(24%)-5C,494.0,6.380702404271071,590.3422209608658,0.03174343965289932,0.17816688708314832,393,0.0011827909785414833,0.023562934532426374,9.260233271243566,success
100,1,EL150800460511,5.6C(38%)-4.25C,478.0,6.293546882459751,541.0690379594315,0.015360169268963528,0.12393614996829427,377,0.0005421827617905948,0.0124256466350273,4.684468781405292,success
100,1,EL150800460518,1C(4%)-6C,300.0,6.360924043714324,578.7809282505278,0.4318350417841725,0.6571415690581235,199,0.004356271739173684,0.054998687265879094,10.944738765909939,success
100,1,EL150800460608,5.2C(37%)-4.5C,492.0,6.355877915694638,575.8676820795505,0.02477450790953477,0.15739919920233003,391,0.0008796637938414804,0.01694770666432694,6.626553305751833,success
100,1,EL150800460611,4.8C(80%)-4.8C,461.0,6.539661240648529,692.0520992024753,0.16504978576633106,0.4062631976518807,360,0.002283495864568277,0.033095543277832776,11.914395580019798,success
100,1,EL150800460613,6C(4%)-4.75C,487.0,6.302707647968904,546.0484171809013,0.013097320388404483,0.11444352488631448,386,0.0005344443265838766,0.01475271670337042,5.694548647500982,success
100,1,EL150800460614,4.9C(27%)-4.75C,468.0,6.277088492787576,532.2367945165159,0.01654315504285929,0.12862019686992898,367,0.000685921914302598,0.01738919411609519,6.381834240606935,success
100,1,EL150800465027,4.8C(80%)-4.8C,870.0,6.799145897744005,897.0807656454726,0.0009395871648616008,0.03065268609537508,769,7.023229363801642e-05,0.005031369767573797,3.8691233512642498,success
100,2,EL150800460486,3.6C(80%)-3.6C,2160.0,7.131220133571053,1250.4016936226649,0.2988189708022506,0.5466433671071576,2059,0.005420898892553005,0.05336014723148555,109.86854314962875,success
100,2,EL150800460498,6C(31%)-4.25C,462.0,6.067892527872482,431.76977928567794,0.00457954874232552,0.0676723632092564,361,0.000390838070848611,0.013656812319087932,4.930109247190743,success
100,2,EL150800460501,4.65C(69%)-6C,527.0,6.19281720134386,489.2224046651233,0.005532882340304253,0.07438334719750284,426,0.0002936742658541781,0.009921984897374302,4.226765566281452,success
100,2,EL150800460522,5.4C(50%)-3.6C,857.0,6.403821832533532,604.1495898186678,0.1222314076348839,0.3496160860642483,756,0.005100209653694652,0.05215081272059835,39.426014416772354,success
100,2,EL150800460525,6C(50%)-3C,742.0,6.555032588125831,702.7720514738334,0.0029502990149026342,0.05431665504154903,641,0.0004409938645113555,0.015301344351373095,9.808161729230154,success
100,2,EL150800460618,7C(40%)-3C,702.0,6.644349881402411,768.4303143683088,0.008175139381193193,0.09041647737659986,601,0.0005997931385896471,0.013713618747091871,8.241884867002215,success
100,2,EL150800460659,5.4C(80%)-5.4C,870.0,6.701317321613336,813.4767301280968,0.004512600202033808,0.06717589003529323,769,0.0003835447900497377,0.013450672524735469,10.343567171521576,success
100,2,EL150800464977,4C(80%)-4C,1434.0,7.038449694305155,1139.6194778465792,0.052795781733743934,0.22977332685441088,1333,0.0019241457247292724,0.027679770853483724,36.8971345476938,success
100,3,EL150800460485,7C(40%)-3.6C,616.0,6.242230768087269,514.0038563673677,0.03276686301383527,0.1810161954462508,515,0.0014041076492824506,0.025378065106698572,13.069703529949765,success
100,3,EL150800460506,6C(50%)-3.6C,704.0,6.96066755054316,1054.3371457100525,0.16312648134105978,0.40388919438511817,603,0.0023118860479709132,0.028221231344763918,17.017402500892644,success
100,3,EL150800460507,6C(30%)-3.6C,860.0,6.677862382347716,794.6187042834902,0.006252065991140254,0.0790700068998369,759,0.0002832843746057288,0.010730772839659721,8.144656585301728,success
100,3,EL150800460603,4.65C(19%)-4.85C,489.0,6.100953514865726,446.28310484357286,0.008355600639095618,0.09140897460914665,388,0.0004372347256155269,0.013081007605223712,5.0754309508268,success
100,3,EL150800460630,5.4C(70%)-3C,1017.0,7.018017425267137,1116.5707369671113,0.008724499483323154,0.09340502921857663,916,0.0004889456669692283,0.014300057314746052,13.098852500307384,success
100,3,EL150800460634,3.6C(30%)-6C,511.0,6.0790958131667745,436.63421726840636,0.02473504094346194,0.1572737770369299,410,0.0006489124093440885,0.022610795787656984,9.270426272939364,success
100,3,EL150800463208,4C(40%)-6C,483.0,6.172085568982272,479.1844368818802,6.290210404747142e-05,0.007931084670300237,382,0.00017346784366260932,0.011669226930281,4.457644687367342,success
100,3,EL150800463882,5.4C(40%)-3.6C,788.0,7.081104300486198,1189.2811173400441,0.16941967262780422,0.41160621062831915,687,0.0017853428545366605,0.024916010716218556,17.117299362042147,success
100,4,EL150800460466,4C(13%)-5C,477.0,6.132910693567217,460.7753866500716,0.0011975612082307599,0.034605797321124676,376,0.00015215467771396353,0.008805992807240535,3.311053295522441,success
100,4,EL150800460513,5.6C(65%)-3C,429.0,6.1653269471534005,475.95673019765815,0.010788982763541963,0.10387002822538349,328,0.00040424207706938725,0.011279800349644018,3.699774514683238,success
100,4,EL150800460615,6C(40%)-3C,709.0,6.55752093820486,704.522971911704,4.012700927595533e-05,0.006334588327267632,608,6.702373253755977e-05,0.0064533227697233875,3.9236202439918197,success
100,4,EL150800460628,5.2C(71%)-3C,463.0,6.243731322246632,514.7757259632025,0.011236904868221636,0.10600426816039832,362,0.00041522898654707853,0.012848777294807863,4.6512573807204465,success
100,4,EL150800460655,3.6C(22%)-5.5C,444.0,6.28580423953105,536.8959099664249,0.03609227771057386,0.18997967709882513,343,0.0017781353956802125,0.03282310594093997,11.25832533774241,success
100,4,EL150800463229,7C(30%)-3.6C,966.0,6.937181977374006,1029.863942021924,0.004098322653844875,0.0640181431614888,865,0.000275686970737241,0.010153328565926302,8.78262920952625,success
100,4,EL150800464881,5.4C(60%)-3C,788.0,6.427172166733059,618.4226768097399,0.0587218530182963,0.24232592312482026,687,0.0025687188581098503,0.03390935870537365,23.2957294305917,success
100,4,EL150800464883,4.4C(80%)-4.4C,1074.0,6.736508681251136,842.6137612080327,0.05887251665944302,0.24263659381767422,973,0.0031570396212692903,0.03686201437860849,35.86673999038606,success
100,5,EL150800440551,4.4C(55%)-6C,461.0,5.567569659312331,261.79706938440677,0.32016175978280764,0.5658283836843179,360,0.004060003769391285,0.050932471295285116,18.335689666302642,success
100,5,EL150800453773,6C(60%)-3C,617.0,6.466921900674831,643.4999186864761,0.0017684444445859422,0.042052876769442804,516,9.633810004768236e-05,0.0053461191452319114,2.758597478939666,success
100,5,EL150800460602,2C(2%)-5C,438.0,6.2017697188386665,493.62184043093526,0.014292395803970438,0.1195508084622201,337,0.0006499471055178521,0.01738099827521458,5.857396418747313,success
100,5,EL150800460604,4.9C(69%)-4.25C,498.0,6.3206399278429295,555.9286328580148,0.012108768768108595,0.11003985081827672,397,0.00043024764351912723,0.010746004999700024,4.26616398488091,success
100,5,EL150800460627,5.6C(58%)-3.5C,459.0,6.330975975986778,561.7045365593809,0.040774014944895756,0.2019257659262328,358,0.0011206501541017532,0.016956629126115813,6.070473227149462,success
100,5,EL150800460640,6C(40%)-3.6C,731.0,6.508358546653299,670.7245504486943,0.007405448068042582,0.08605491309647917,630,0.0004738301966967956,0.014583892343131968,9.18785217617314,success
100,5,EL150800460641,5.2C(58%)-4C,520.0,6.250854618838636,518.4557174122433,8.845822435855088e-06,0.002974192736837189,419,7.903951879813607e-05,0.007495768059387901,3.1407268168835305,success
100,5,EL150800463871,5.4C(60%)-3.6C,559.0,6.394762044182555,598.7008419232143,0.004707684902997617,0.06861257102745544,458,0.0005282719411821466,0.020275598787709452,9.28622424477093,success
